latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;description_intersection;age;descr_grav;descr_motif_traj;descr_type_col
43.9333;4.31667;2;1;2;1;87;3;2;1
43.6;3.11667;2;1;2;1;38;3;2;1
43.6;3.11667;1;1;2;1;70;3;1;1
43.5667;3.9;2;1;2;1;32;3;2;1
43.7333;3.81667;1;1;2;1;33;3;2;1
43.65;4.11667;2;1;2;1;33;3;1;1
43.65;4.11667;2;1;2;1;42;3;1;1
49.2167;2.61667;1;1;2;1;59;3;2;1
43.5503;-0.985278;2;1;1;1;75;3;2;1
48.4;-2.73333;2;1;1;1;43;3;1;1
49.8;1.45;2;1;1;1;39;3;1;1
47.5833;4.33333;2;1;2;1;37;3;2;1
47.5833;4.33333;1;1;2;1;74;3;1;1
47.55;6.43333;2;1;1;1;45;3;1;1
47.2833;5.75;2;1;1;1;34;3;1;1
47.5833;6.75;2;1;1;1;41;3;1;1
49.4;0.416667;2;1;1;2;33;3;1;1
48.9939;3.17306;2;1;2;1;51;3;1;1
48.7333;2.76667;2;1;2;1;51;3;2;1
48.6667;2.85;1;1;2;2;54;3;2;1
48.9;3.03333;2;1;1;1;63;3;1;1
48.9;3.03333;2;1;1;1;65;3;2;1
48.3;2.83333;2;1;2;1;71;3;1;1
48.3;2.83333;2;1;2;1;49;3;1;1
48.5667;2.81667;2;1;1;2;71;3;1;1
48.8589;2.9075;2;1;1;1;62;3;2;1
48.8589;2.9075;2;1;1;1;61;3;2;1
47.2037;1.02361;2;1;1;1;33;3;1;1
48.45;-2.75;2;1;1;1;65;3;1;1
46.0667;4.6;1;1;2;1;42;3;2;1
45.5833;4.63333;2;1;1;1;49;3;2;1
45.0333;-0.183333;2;1;1;1;34;2;1;1
45.0333;-0.183333;2;1;1;1;50;2;1;1
45.0833;-0.533333;2;1;2;1;36;2;1;1
45.05;-0.483333;2;1;2;1;61;2;2;1
44.65;0.283333;2;1;1;1;33;2;2;1
44.65;0.283333;2;1;1;1;41;2;2;1
43.5833;3.51667;2;1;2;1;61;2;1;1
43.65;3.5;2;1;2;1;38;2;1;1
43.6167;4.01667;2;1;2;1;63;2;2;1
43.4167;3.23333;2;1;2;1;57;2;2;1
46.8333;6.41667;2;1;1;1;44;2;1;1
43.9333;4.68333;2;1;1;1;34;2;1;1
44.0833;4.15;2;1;1;1;87;2;2;1
44.0833;4.15;2;1;1;1;86;2;2;1
48.7333;2.76667;1;1;2;1;70;2;2;1
49.0833;3.06667;2;1;2;1;48;2;2;1
48.0;2.36667;1;1;1;2;59;2;1;1
48.0667;2.05;1;1;2;1;68;2;1;1
50.7;2.91667;2;1;1;2;35;2;2;1
50.7;2.91667;2;1;1;2;36;2;2;1
50.7;2.91667;2;1;1;2;53;2;2;1
49.3833;2.5;2;1;2;1;67;2;1;1
49.2667;1.88333;2;1;2;1;99;2;1;1
49.2167;2.61667;2;1;2;1;40;2;2;1
49.6333;2.98333;2;1;2;1;72;2;2;1
47.8333;1.96667;2;1;1;1;41;2;2;1
47.8333;1.96667;2;1;1;1;42;2;1;1
48.6667;2.85;1;1;2;1;39;2;1;1
48.8167;3.01667;2;1;2;1;24;2;1;1
48.6553;2.63472;1;1;1;1;50;2;1;1
46.1667;-1.15;2;2;1;1;40;2;2;1
46.1667;-1.15;2;2;1;1;41;2;2;1
47.2;-1.56667;2;2;2;1;58;2;2;1
47.2167;-1.55;1;2;2;1;62;2;1;1
47.2167;-1.55;1;2;2;1;44;2;2;1
47.2833;-2.2;1;2;1;2;63;2;1;1
47.2667;-1.61667;1;2;2;1;38;2;1;1
47.2167;-1.55;1;2;2;2;26;2;2;1
47.6667;-2.75;2;2;2;2;71;2;1;1
47.6667;-2.75;2;2;2;2;71;2;1;1
51.05;2.36667;2;2;2;1;35;2;2;1
51.05;2.36667;2;2;2;1;33;2;2;1
51.05;2.36667;2;2;2;1;33;2;2;1
51.05;2.36667;2;2;2;1;37;2;2;1
51.05;2.36667;2;2;2;1;37;2;2;1
50.6333;3.06667;2;2;2;1;49;2;2;1
50.642;3.10778;2;2;1;1;51;2;1;1
50.642;3.10778;2;2;1;1;49;2;1;1
51.05;2.36667;2;2;1;2;42;2;2;1
50.6759;3.06611;2;2;1;2;36;2;2;1
43.3833;0.85;2;2;2;1;89;2;1;1
43.0833;0.583333;2;2;2;1;98;2;1;1
43.6;1.43333;1;2;2;1;42;2;2;1
43.6;1.43333;1;2;2;1;62;2;1;1
43.6575;1.66083;2;2;2;1;54;2;1;1
43.6575;1.66083;2;2;2;1;57;2;2;1
43.6669;1.19528;2;2;2;1;40;2;2;1
43.6;1.43333;2;2;1;1;54;2;2;1
47.4333;4.78333;2;2;1;1;71;2;1;1
47.3167;5.01667;1;2;2;1;30;2;1;1
43.6;3.88333;1;2;2;1;39;2;2;1
43.6;3.88333;2;2;2;1;90;2;2;1
49.3;-0.65;2;2;2;1;39;2;2;1
49.15;0.233333;1;2;2;2;59;2;1;1
49.15;0.216667;2;2;2;1;29;2;2;1
49.15;0.216667;2;2;2;1;48;2;2;1
49.0737;-0.07;2;2;1;1;42;2;2;1
49.3167;-1.1;2;2;2;1;63;2;2;1
49.15;0.233333;1;2;1;2;30;2;1;1
49.1539;-0.330278;2;2;2;1;61;2;2;1
49.1539;-0.330278;2;2;2;1;80;2;2;1
48.8333;-0.883333;2;2;1;1;35;2;2;1
49.15;-0.45;1;2;2;1;41;2;1;1
50.4667;2.98333;1;2;1;1;36;2;1;1
50.95;1.83333;2;2;2;1;51;2;2;1
50.95;1.83333;2;2;2;1;48;2;2;1
50.95;1.83333;2;2;2;1;54;2;2;1
50.95;1.83333;2;2;2;1;59;2;2;1
50.45;2.9;1;2;2;1;55;2;2;1
50.4667;2.7;2;2;2;2;38;2;2;1
50.4667;2.7;2;2;2;2;62;2;2;1
50.4667;2.7;2;2;2;2;34;2;2;1
50.4333;2.71667;2;2;2;1;29;2;2;1
50.4333;2.71667;2;2;2;1;26;2;2;1
50.4333;2.71667;2;2;2;1;69;2;2;1
47.8;0.916667;2;2;2;1;33;2;2;1
47.8;0.916667;2;2;2;1;34;2;1;1
47.8;0.916667;2;2;2;1;33;2;2;1
47.8;0.916667;2;2;2;1;42;2;2;1
48.825;2.125;2;2;2;1;63;2;2;1
48.825;2.125;2;2;2;1;55;2;2;1
43.3167;-0.4;2;2;2;1;34;2;2;1
43.3167;-0.4;2;2;2;1;35;2;2;1
43.3167;-0.4;2;2;2;1;36;2;2;1
43.3167;-0.4;2;2;2;1;38;2;2;1
48.9833;1.66667;2;2;2;1;43;2;2;1
48.9833;1.66667;2;2;2;1;46;2;2;1
48.7833;2.0;2;2;2;2;35;2;2;1
48.7833;2.0;2;2;2;2;37;2;2;1
48.7833;2.0;2;2;2;2;52;2;2;1
43.4833;-1.56667;2;2;2;1;39;2;1;1
43.4833;-1.56667;2;2;2;1;63;2;1;1
43.3583;-1.775;2;2;2;1;67;2;2;1
43.3583;-1.775;2;2;2;1;26;2;2;1
43.3583;-1.775;1;2;2;1;29;2;2;1
43.3;-0.366667;2;2;1;1;41;2;2;1
43.6;3.88333;1;2;2;2;37;2;2;1
43.6;3.88333;1;2;2;2;34;2;2;1
43.65;3.55;2;2;2;1;41;2;2;1
43.6;3.88333;2;2;2;2;40;2;2;1
43.6;3.88333;2;2;2;2;47;2;1;1
43.6;3.88333;2;2;2;2;38;2;2;1
48.1167;5.13333;1;2;1;2;89;2;2;1
42.6581;9.41445;1;2;2;1;24;2;2;1
43.6;3.88333;2;2;2;1;55;2;2;1
43.6;3.88333;2;2;2;1;38;2;2;1
43.6;3.88333;2;2;2;2;53;2;2;1
43.6;3.88333;2;2;2;2;45;2;2;1
43.5667;3.9;1;2;2;1;67;2;2;1
49.2667;2.43333;1;2;2;2;32;2;1;1
46.95;5.88333;2;2;2;1;44;2;1;1
49.65;-1.65;1;2;2;2;33;2;2;1
49.65;-1.65;2;2;1;2;32;2;2;1
49.65;-1.65;2;2;1;2;40;2;2;1
49.65;-1.65;2;2;1;2;43;2;2;1
49.65;-1.65;2;2;1;2;87;2;2;1
49.65;-1.65;2;2;1;2;51;2;1;1
48.8333;-1.21667;1;2;2;1;31;2;2;1
49.65;-1.65;2;2;1;2;36;2;2;1
43.6;3.88333;2;2;2;2;35;2;2;1
43.6;3.88333;2;2;2;2;64;2;2;1
43.6;3.88333;1;2;2;1;48;2;1;1
44.8333;-0.633333;2;2;1;1;45;2;2;1
44.8667;-0.533333;2;2;1;2;58;2;2;1
44.8;-0.616667;1;2;1;2;34;2;1;1
44.8;-0.616667;2;2;1;2;33;2;2;1
44.8;-0.616667;2;2;1;2;77;2;1;1
44.9;-0.733333;2;2;2;1;51;2;2;1
47.6667;-2.75;1;2;2;1;30;2;2;1
47.75;-3.36667;2;2;2;1;62;2;1;1
48.5167;-2.78333;1;2;2;1;28;2;2;1
44.3333;0.716667;1;2;2;1;28;2;1;1
43.5667;3.9;1;2;2;2;31;2;2;1
43.6;3.88333;2;2;2;1;38;2;2;1
43.5667;3.9;2;2;2;1;55;2;1;1
43.5667;3.9;2;2;2;1;62;2;2;1
43.6;3.88333;2;2;2;1;48;2;2;1
43.6;3.88333;2;2;2;1;34;2;2;1
43.6;3.88333;2;2;2;1;43;2;2;1
47.5333;6.83333;2;2;2;1;43;2;2;1
47.95;3.05;2;2;2;1;60;2;1;1
47.8833;1.86667;2;2;1;1;44;2;2;1
47.9;1.96667;1;2;2;1;35;2;1;1
47.9833;2.7;1;2;1;1;51;2;2;1
47.9333;1.91667;2;2;1;2;66;2;1;1
47.9333;1.91667;2;2;1;2;58;2;1;1
49.6333;2.3;2;2;2;1;39;2;2;1
49.5667;2.3;2;2;2;1;76;2;2;1
48.8333;2.66667;2;2;2;1;69;2;1;1
48.9167;3.18333;2;2;2;1;67;2;1;1
45.9;6.71667;1;2;2;1;31;2;1;1
48.2667;4.1;1;2;2;1;49;2;2;1
48.4428;4.48917;2;2;1;1;49;2;2;1
47.6833;6.5;2;1;1;1;44;2;2;1
47.5;6.01667;1;1;1;1;63;2;1;1
50.1;1.58333;2;1;1;1;57;2;1;1
49.85;2.26667;2;1;2;1;63;2;2;1
47.0833;-1.33333;2;1;1;1;39;2;2;1
48.3833;2.9;2;1;2;1;38;2;1;1
48.7;2.86667;2;1;2;1;76;2;2;1
48.9833;2.88333;2;1;2;1;65;2;1;1
48.9833;2.88333;2;1;2;1;33;2;1;1
43.4;5.53333;2;1;2;1;62;2;1;1
43.8;4.66667;2;1;2;1;70;2;2;1
44.0167;1.98333;2;1;2;2;35;2;2;1
43.5333;2.26667;1;1;1;1;38;2;1;1
43.4167;2.95;2;1;2;1;36;2;2;1
43.5833;3.76667;2;1;2;1;36;2;1;1
49.4333;2.88333;2;1;2;1;74;2;1;1
49.4333;2.88333;2;1;2;1;46;2;1;1
46.8833;1.85;2;1;1;1;39;2;1;1
44.4833;-1.075;2;1;2;1;58;2;2;1
49.55;0.2;2;1;1;1;70;2;2;1
49.55;0.2;1;1;1;1;60;2;2;1
47.55;6.43333;1;1;1;1;68;2;1;1
47.2833;5.75;1;1;1;1;67;2;1;1
47.6667;6.38333;2;1;1;1;43;2;2;1
49.4;0.416667;1;1;1;2;51;2;1;1
48.6167;2.6;1;1;1;1;44;2;1;1
48.3333;2.85;1;1;2;1;73;2;1;1
48.3333;2.85;2;1;2;1;71;2;1;1
48.6167;3.2;2;1;2;1;35;2;2;1
48.7333;2.76667;1;1;2;1;78;2;1;1
48.6667;2.56667;2;1;2;1;36;2;2;1
48.6333;2.76667;1;1;2;1;60;2;1;1
48.3333;2.9;1;1;2;1;52;2;1;1
48.9167;2.65;1;1;1;2;62;2;1;1
48.9167;2.65;1;1;1;2;63;2;1;1
47.65;0.833333;2;1;1;1;63;2;1;1
47.3833;0.733333;2;1;2;1;40;2;2;1
47.3833;0.733333;2;1;2;1;62;2;2;1
46.1167;4.76667;2;1;2;1;59;2;1;1
45.5833;4.63333;2;1;1;1;42;2;2;1
45.6167;4.66667;2;1;2;1;64;1;1;1
47.9833;6.96667;2;1;2;1;60;1;2;1
47.7667;7.4;1;1;1;1;59;1;1;1
47.9833;6.96667;2;1;2;1;40;1;2;1
47.75;7.26667;2;1;1;1;39;1;2;1
47.7833;7.28333;2;1;2;1;34;1;1;1
47.7833;7.28333;2;1;2;1;56;1;1;1
43.8333;4.35;2;1;2;2;44;1;1;1
44.2;4.15;1;1;2;1;43;1;2;1
44.0667;4.73333;2;1;2;1;67;1;1;1
45.8667;6.61667;1;1;1;1;35;1;1;1
46.2;6.68333;1;1;2;1;73;1;1;1
45.8667;5.95;1;1;1;1;53;1;1;1
45.8333;5.93333;2;1;1;1;52;1;2;1
46.0667;6.15;2;1;2;1;74;1;2;1
50.8167;1.7;2;1;2;2;73;1;2;1
50.5833;1.73333;2;1;2;1;83;1;2;1
50.1667;2.46667;1;1;2;1;61;1;1;1
50.2667;2.81667;1;1;2;1;33;1;2;1
50.45;2.48333;1;1;2;1;42;1;1;1
50.2833;2.71667;1;1;2;1;57;1;1;1
48.1;-4.21667;2;1;1;1;65;1;1;1
49.7333;1.7;1;1;1;1;43;1;1;1
43.9333;5.0;2;1;2;1;52;1;2;1
43.8333;5.1;1;1;2;1;62;1;2;1
49.1667;0.25;2;1;2;1;47;1;2;1
49.1667;0.25;2;1;2;1;48;1;2;1
49.1667;0.25;2;1;2;1;17;1;2;1
44.1;5.15;2;1;2;1;42;1;2;1
49.45;1.03333;2;1;2;1;91;1;2;1
49.5667;0.483333;1;1;2;2;55;1;1;1
49.9;1.26667;2;1;2;1;46;1;1;1
45.5;5.83333;2;1;1;1;50;1;1;1
45.2;6.71667;2;1;1;1;43;1;1;1
45.6333;6.3;2;1;2;1;42;1;2;1
50.05;1.41667;2;1;2;1;39;1;2;1
49.55;1.41667;2;1;2;1;72;1;2;1
49.55;1.41667;2;1;2;1;54;1;2;1
49.3667;0.083333;2;1;1;1;34;1;2;1
49.317;0.269444;1;1;2;1;67;1;1;1
49.5;0.933333;2;1;2;1;66;1;2;1
49.0833;0.216667;2;1;1;1;38;1;2;1
49.0833;0.216667;2;1;1;1;59;1;2;1
49.7333;0.566667;1;1;2;1;52;1;1;1
47.1333;2.55;2;1;1;1;38;1;2;1
47.1333;1.88333;2;1;1;1;78;1;2;1
49.45;1.03333;2;1;2;2;32;1;2;1
49.45;1.03333;2;1;2;2;34;1;2;1
50.7;3.16667;2;1;1;2;41;1;1;1
50.7;3.16667;2;1;2;2;57;1;1;1
50.45;3.58333;2;1;2;1;46;1;1;1
48.1;2.76667;1;1;1;2;55;1;1;1
48.8667;1.8;1;1;2;1;62;1;1;1
48.7833;1.76667;2;1;1;1;70;1;2;1
48.5833;1.98333;1;1;2;1;53;1;1;1
48.95;1.91667;2;1;2;1;45;1;1;1
48.9367;2.12667;1;1;2;1;48;1;1;1
48.9367;2.12667;1;1;2;1;57;1;1;1
50.8833;2.03333;1;1;1;1;64;1;1;1
50.9667;2.13333;1;1;2;2;36;1;1;1
50.6;2.35;2;1;2;1;36;1;1;1
50.65;2.83333;2;1;2;2;54;1;1;1
50.5667;2.48333;2;1;2;1;48;1;2;1
46.0;3.98333;2;1;1;1;38;1;2;1
43.1833;2.45;2;1;2;1;84;1;2;1
45.8167;4.6;1;1;2;1;50;1;1;1
45.6667;4.71667;2;1;1;1;33;1;2;1
49.5;0.416667;2;1;2;1;33;1;2;1
49.4167;1.15;2;1;1;1;36;1;1;1
49.45;1.03333;2;1;1;1;43;1;2;1
49.45;1.03333;2;1;1;1;49;1;2;1
49.5;0.416667;2;1;2;1;38;1;1;1
48.15;-1.83333;2;1;2;2;37;1;1;1
48.65;-1.9;1;1;2;1;73;1;2;1
49.5167;-1.81667;2;1;1;1;54;1;2;1
49.3667;6.18333;2;1;2;1;73;1;2;1
49.8167;2.21667;2;2;1;2;34;1;1;1
47.2667;-1.45;2;2;2;1;38;1;2;1
48.1167;5.13333;2;2;2;2;54;1;1;1
47.0667;1.81667;2;2;2;1;51;1;1;1
47.0667;1.81667;2;2;2;1;93;1;1;1
43.95;2.16667;2;2;2;1;75;1;2;1
43.5;2.4;2;2;2;1;61;1;2;1
43.4;5.36667;1;2;2;1;71;1;1;1
43.2833;3.28333;2;2;2;2;44;1;2;1
43.4;3.41667;1;2;2;1;28;1;2;1
43.6;3.88333;2;2;1;2;78;1;2;1
43.45;3.41667;2;2;1;1;84;1;2;1
43.65;3.5;1;2;2;1;65;1;2;1
43.6;3.88333;2;2;2;2;56;1;2;1
43.6;3.88333;2;2;1;2;62;1;1;1
49.2667;2.36667;2;2;2;1;58;1;2;1
49.35;2.68333;2;2;2;1;37;1;1;1
43.8833;-0.5;2;2;1;1;82;1;1;1
48.5833;-2.81667;1;2;2;1;60;1;1;1
47.6667;-2.46667;2;2;2;1;75;1;2;1
43.55;-1.38333;2;2;1;1;60;1;1;1
43.8833;-0.5;2;2;2;1;41;1;1;1
45.7667;4.88333;2;2;2;2;86;1;2;1
49.9333;1.08333;2;2;2;1;53;1;2;1
47.3167;5.01667;2;2;2;2;37;1;1;1
47.3167;5.01667;2;2;2;2;57;1;2;1
47.3167;5.01667;2;2;1;1;34;1;2;1
47.2833;5.0;2;2;1;2;41;1;2;1
47.5833;6.75;2;2;2;1;44;1;2;1
47.5833;6.75;2;2;2;1;43;1;2;1
49.25;4.03333;2;2;2;1;53;1;2;1
49.25;4.03333;2;2;2;1;41;1;1;1
49.0167;1.15;2;2;1;1;46;1;2;1
48.607;3.01611;1;2;2;2;60;1;2;1
48.6667;2.56667;2;2;2;1;56;1;2;1
48.7667;2.66667;2;2;2;2;59;1;1;1
48.8167;2.96667;2;2;1;1;68;1;2;1
48.3833;2.95;1;2;1;2;43;1;1;1
45.7167;4.8;2;2;2;2;54;1;2;1
45.75;5.06667;2;2;2;1;67;1;1;1
46.2167;4.51667;2;2;2;1;50;1;1;1
45.7667;4.78333;2;2;1;1;94;1;1;1
45.6667;4.9;1;2;1;1;64;1;1;1
47.9167;7.2;2;2;2;2;45;1;1;1
47.6333;7.53333;2;2;2;1;43;1;2;1
47.75;7.33333;2;2;2;1;54;1;2;1
47.8167;7.08333;2;2;1;2;52;1;1;1
48.4167;1.36667;2;2;1;1;62;1;2;1
43.5333;4.14167;1;2;2;1;49;1;1;1
47.75;7.33333;2;2;1;1;48;1;2;1
47.75;7.33333;1;2;2;1;41;1;2;1
47.9167;7.2;2;2;2;2;43;1;1;1
48.25;7.18333;2;2;2;1;67;1;1;1
50.4167;1.9;2;2;2;1;37;1;2;1
50.3833;1.83333;1;2;2;1;50;1;2;1
50.3833;2.33333;2;2;2;1;64;1;2;1
50.5167;1.65;2;2;2;1;60;1;1;1
50.4833;1.61667;2;2;2;1;69;1;2;1
50.45;1.61667;2;2;1;1;47;1;2;1
50.7;2.28333;1;2;2;1;53;1;1;1
50.6167;1.83333;2;2;1;1;40;1;2;1
50.7167;2.35;1;2;2;1;47;1;1;1
50.4833;1.71667;1;2;2;1;37;1;2;1
50.4667;2.98333;2;2;2;2;34;1;2;1
50.45;2.53333;1;2;2;1;64;1;1;1
50.4167;2.76667;2;2;2;1;55;1;2;1
50.7167;2.26667;2;2;2;1;33;1;2;1
50.4833;2.96667;2;2;2;1;38;1;2;1
50.8167;1.96667;2;2;2;2;96;1;2;1
48.45;-4.25;2;2;1;1;33;1;2;1
48.5833;-3.83333;2;2;1;1;87;1;2;1
48.5667;-4.51667;2;2;1;2;94;1;1;1
49.85;1.63333;2;2;2;1;85;1;2;1
49.45;1.03333;2;2;1;1;35;1;1;1
45.85;3.56667;2;2;2;1;64;1;1;1
45.6333;3.25;2;2;2;1;42;1;1;1
49.1833;-0.35;2;2;2;1;61;1;2;1
49.75;0.366667;2;2;2;2;68;1;1;1
49.55;0.2;2;2;2;1;53;1;2;1
45.45;6.03333;1;2;2;2;62;1;1;1
45.55;6.31667;2;2;2;1;59;1;1;1
48.3878;2.84639;2;2;2;1;58;1;1;1
49.55;0.2;2;2;2;1;32;1;1;1
45.4333;4.4;1;2;2;1;46;1;2;1
49.1833;-0.216667;1;2;2;2;77;1;2;1
49.1833;-0.216667;2;2;2;2;34;1;2;1
49.1833;-0.216667;2;2;2;2;34;1;2;1
49.1833;-0.216667;2;2;2;2;31;1;2;1
49.2667;1.05;2;2;2;1;52;1;2;1
50.05;1.41667;2;2;2;2;43;1;2;1
49.5667;0.633333;2;2;2;1;43;1;2;1
49.5;0.133333;2;2;2;2;36;1;2;1
49.4167;1.03333;2;2;2;1;35;1;2;1
49.4667;1.03333;2;2;1;1;43;1;1;1
47.15;2.21667;2;2;2;1;86;1;2;1
47.15;2.5;2;2;2;2;45;1;2;1
47.2167;2.08333;2;2;2;2;36;1;2;1
46.7236;2.50555;2;2;2;1;63;1;2;1
49.8833;1.21667;2;2;2;1;40;1;2;1
49.5167;1.25;2;2;2;1;79;1;2;1
49.5333;0.25;2;2;2;1;51;1;1;1
49.9333;1.08333;2;2;2;2;93;1;1;1
49.45;1.03333;2;2;2;1;49;1;1;1
49.9333;1.08333;1;2;2;1;32;1;2;1
49.9333;1.08333;2;2;2;1;40;1;2;1
49.9333;1.08333;2;2;2;1;38;1;2;1
49.9333;1.08333;2;2;2;2;63;1;1;1
43.2333;0.083333;2;2;2;2;73;1;1;1
48.7667;6.11667;2;2;1;1;33;1;2;1
48.6833;6.2;2;2;2;1;45;1;2;1
49.5167;5.76667;2;2;1;1;54;1;2;1
49.5167;5.76667;2;2;1;1;33;1;2;1
48.65;6.18333;2;2;2;1;37;1;2;1
45.4333;4.4;2;2;1;1;39;1;1;1
48.4;2.78333;2;2;2;1;38;1;2;1
48.9667;1.98333;2;2;2;2;71;1;2;1
48.8333;2.01667;2;2;2;1;58;1;2;1
48.95;2.18333;1;2;2;1;48;1;1;1
48.8;2.18333;2;2;1;1;36;1;2;1
48.65;1.83333;2;2;1;2;51;1;2;1
49.0;1.81667;2;2;1;2;53;1;1;1
49.0;1.81667;2;2;1;2;48;1;1;1
48.7667;2.16667;2;2;2;1;55;1;2;1
48.85;2.15;2;2;2;1;54;1;2;1
48.85;2.01667;2;2;2;1;59;1;1;1
48.7833;2.0;1;2;2;1;69;1;1;1
48.7833;2.0;2;2;1;2;44;1;1;1
48.7833;2.0;2;2;1;2;55;1;1;1
48.9833;1.71667;2;2;2;1;34;1;2;1
48.9;2.1;2;2;2;2;59;1;1;1
48.9;2.1;2;2;2;2;66;1;1;1
50.75;2.25;2;2;1;2;52;1;1;1
50.6833;1.91667;2;2;2;1;47;1;2;1
50.6167;2.61667;2;2;1;1;66;1;1;1
50.4833;1.61667;1;2;1;1;38;1;1;1
50.6667;2.28333;2;2;2;1;42;1;2;1
50.4167;2.66667;2;2;1;1;53;1;1;1
50.3667;2.05;2;2;2;2;33;1;2;1
50.4167;2.98333;2;2;2;1;43;1;2;1
50.4333;2.91667;2;2;1;1;33;1;2;1
46.0367;4.06889;2;2;2;1;99;1;2;1
45.5333;4.61667;1;2;2;1;85;1;2;1
46.0333;4.03333;2;2;2;2;56;1;2;1
45.4333;4.4;2;2;1;2;58;1;2;1
45.45;4.33333;2;2;2;2;63;1;2;1
43.6;1.43333;2;2;2;1;48;1;1;1
43.6;1.43333;2;2;2;2;63;1;1;1
45.65;4.55;2;2;2;2;103;1;2;1
45.9833;4.71667;2;2;2;2;63;1;1;1
45.9;4.83333;2;2;1;1;47;1;2;1
49.3833;1.1;2;2;1;1;47;1;1;1
49.65;0.583333;1;2;2;1;55;1;1;1
47.8333;-1.56667;2;2;2;1;50;1;1;1
49.25;6.18333;2;2;2;1;92;1;2;1
49.2833;6.63333;2;2;2;2;43;1;1;1
49.2167;6.15;1;2;2;1;66;1;2;1
49.1333;6.16667;1;2;2;1;46;1;2;1
47.9833;6.96667;1;1;2;1;69;3;2;1
48.0156;7.54778;1;1;2;1;43;3;2;1
47.75;7.26667;1;1;1;1;66;3;1;1
43.8333;4.35;2;1;2;2;97;3;1;1
48.0167;7.56667;2;1;1;1;68;3;1;1
50.1667;2.46667;2;1;2;1;41;3;1;1
50.95;1.83333;2;1;2;1;76;3;2;1
50.2833;2.71667;2;1;2;1;68;3;1;1
50.2833;2.71667;2;1;2;1;67;3;1;1
49.6153;0.499167;2;1;1;1;61;3;2;1
45.6;2.68333;2;1;1;1;49;3;2;1
48.85;-0.55;2;1;2;1;36;3;1;1
49.6333;0.216667;1;1;2;1;29;3;2;1
49.4833;0.766667;2;1;2;1;66;3;1;1
49.4833;1.65;2;1;1;1;33;3;2;1
49.317;0.269444;2;1;2;1;15;3;2;1
49.317;0.269444;2;1;2;1;42;3;2;1
47.0;2.45;1;1;1;1;46;3;2;1
48.1;2.76667;1;1;1;2;47;3;2;1
48.8667;1.8;1;1;2;1;50;3;1;1
49.0167;1.61667;2;1;2;1;42;3;2;1
43.1833;2.81667;2;1;2;1;41;3;1;1
43.1833;2.81667;2;1;2;1;39;3;1;1
49.5;0.416667;1;1;2;1;31;3;1;1
49.55;1.05;1;1;2;1;32;3;2;1
47.85;-1.95;2;1;2;1;65;3;2;1
49.3333;6.11667;2;1;2;1;59;3;2;1
47.15;0.133333;2;2;2;1;90;3;2;1
48.8167;-3.45;2;2;2;1;84;3;1;1
50.2833;2.85;1;2;2;1;38;3;2;1
50.4833;1.61667;1;2;2;1;43;3;1;1
48.5667;-4.51667;1;2;1;2;43;3;1;1
49.2667;-0.45;1;2;2;1;71;3;2;1
50.4833;3.33333;1;2;2;1;84;3;2;1
45.4333;4.4;1;2;1;1;68;3;1;1
50.4167;2.98333;2;2;2;1;87;3;1;1
45.6167;4.66667;2;1;2;1;44;3;2;1
47.9667;7.28333;2;1;1;1;45;3;2;1
47.7667;7.4;2;1;1;1;74;3;1;1
48.0833;7.28333;2;1;1;1;51;3;1;1
47.9833;6.96667;1;1;2;1;56;3;2;1
48.1;7.3;2;1;2;1;84;3;2;1
48.4;1.23333;1;1;2;1;43;3;1;1
44.0056;4.13084;2;1;2;1;34;3;2;1
44.0667;4.73333;1;1;2;1;30;3;2;1
46.2;6.68333;2;1;2;1;37;3;1;1
45.8333;5.93333;1;1;1;1;28;3;2;1
46.0667;6.15;2;1;2;1;55;3;2;1
50.8167;1.7;1;1;2;2;64;3;2;1
50.5833;1.73333;2;1;2;1;35;3;1;1
50.4167;2.43333;1;1;2;1;31;3;1;1
50.2667;2.81667;1;1;2;1;37;3;2;1
50.45;2.48333;2;1;2;1;29;3;2;1
50.45;2.48333;2;1;2;1;46;3;2;1
50.45;2.48333;2;1;2;1;28;3;2;1
50.45;2.48333;2;1;2;1;37;3;2;1
50.45;2.48333;2;1;2;1;26;3;2;1
50.7167;2.15;2;1;2;1;69;3;1;1
50.2667;2.81667;2;1;2;1;44;3;1;1
50.2667;2.81667;2;1;2;1;39;3;1;1
50.7833;2.18333;2;1;2;1;37;3;2;1
50.95;1.83333;2;1;2;1;68;3;2;1
48.1;-4.21667;2;1;1;1;53;3;1;1
48.5095;3.31306;2;1;1;1;32;3;1;1
48.5333;-4.31667;2;1;1;1;49;3;1;1
48.5333;-4.31667;2;1;1;1;54;3;1;1
48.2;-3.55;2;1;1;1;47;3;1;1
48.6473;2.28473;2;1;1;1;77;3;1;1
48.6473;2.28473;1;1;2;1;87;3;2;1
49.7333;1.7;2;1;1;1;46;3;1;1
49.5464;1.07556;2;1;1;1;35;3;1;1
49.9333;1.45;2;1;1;1;35;3;1;1
43.9333;5.0;1;1;2;1;30;3;2;1
45.9333;3.5;2;1;1;1;68;3;2;1
49.1667;0.25;2;1;2;1;33;3;1;1
49.1667;0.25;2;1;2;1;23;3;2;1
49.2087;0.282778;2;1;2;1;64;3;1;1
48.85;-0.55;2;1;2;1;31;3;1;1
48.85;-0.55;2;1;2;1;33;3;2;1
49.3667;-1.08333;1;1;2;1;29;3;2;1
